genre_ids,original_language,popularity,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,release_date,production_budget,worldwide_gross,genre_names
"[28, 12, 14, 878]",en,18.517,Gods of Egypt,5.4,2353,LG/S,31200000.0,119500000.0,2016,2016-02-26,140000000.0,138836756.0,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
"[12, 16, 10751, 35]",en,18.233,Ice Age: Collision Course,5.9,2430,Fox,64099999.0,344500000.0,2016,2016-07-22,105000000.0,402156682.0,"['Adventure', 'Animation', 'Family', 'Comedy']"
"[18, 36]",en,18.148,Sully,7.1,3924,WB,125100000.0,115700000.0,2016,2016-09-09,60000000.0,238524556.0,"['Drama', 'History']"
"[16, 12, 35]",en,17.998,The Angry Birds Movie,6.0,1851,Sony,107500000.0,244800000.0,2016,2016-05-20,73000000.0,352327887.0,"['Animation', 'Adventure', 'Comedy']"
"[53, 878, 18]",en,17.892,10 Cloverfield Lane,6.9,4629,Par.,72100000.0,38100000.0,2016,2016-03-11,5000000.0,108286422.0,"['Thriller', 'Science Fiction', 'Drama']"
[35],en,17.662,Neighbors 2: Sorority Rising,5.7,2829,Uni.,55500000.0,52600000.0,2016,2016-05-20,35000000.0,108757621.0,['Comedy']
"[16, 35, 18, 10751]",en,17.572,Sing,6.9,4303,Uni.,270400000.0,363800000.0,2016,2016-12-21,75000000.0,634454789.0,"['Animation', 'Comedy', 'Drama', 'Family']"
"[9648, 53, 18]",en,17.41,Inferno,5.9,3877,Sony,34300000.0,185700000.0,2016,2016-10-28,75000000.0,219519367.0,"['Mystery', 'Thriller', 'Drama']"
[18],en,17.215999999999998,Lion,8.1,3833,Wein.,51700000.0,88600000.0,2016,2016-11-25,12000000.0,149570720.0,['Drama']
"[28, 53]",en,17.085,Jack Reacher: Never Go Back,5.6,2831,Par.,58700000.0,103400000.0,2016,2016-10-21,60000000.0,159946489.0,"['Action', 'Thriller']"
"[18, 10749]",en,16.917,Me Before You,7.7,5939,WB (NL),56200000.0,152100000.0,2016,2016-06-03,20000000.0,208265198.0,"['Drama', 'Romance']"
"[12, 10751, 14]",en,16.642,Alice Through the Looking Glass,6.5,3803,BV,77000000.0,222400000.0,2016,2016-05-27,170000000.0,276928112.0,"['Adventure', 'Family', 'Fantasy']"
[18],en,16.637999999999998,Manchester by the Sea,7.5,3176,RAtt.,47700000.0,31300000.0,2016,2016-11-18,8500000.0,77733867.0,['Drama']
"[28, 12, 80, 14, 878]",en,16.53,Suicide Squad,5.9,13533,WB,325100000.0,421700000.0,2016,2016-08-05,175000000.0,746059887.0,"['Action', 'Adventure', 'Crime', 'Fantasy', 'Science Fiction']"
"[28, 80, 53]",en,16.302,Mechanic: Resurrection,5.6,1929,LG/S,21200000.0,104500000.0,2016,2016-08-26,40000000.0,109738840.0,"['Action', 'Crime', 'Thriller']"
"[12, 10751, 35, 14, 10402, 16]",en,16.285999999999998,Trolls,6.6,1880,Fox,153700000.0,193200000.0,2016,2016-11-04,125000000.0,344150134.0,"['Adventure', 'Family', 'Comedy', 'Fantasy', 'Music', 'Animation']"
"[35, 18, 10749]",en,16.275,La La Land,7.9,10028,LG/S,151100000.0,295000000.0,2016,2016-12-09,20000000.0,426351163.0,"['Comedy', 'Drama', 'Romance']"
"[28, 12, 16, 35, 10751]",en,16.248,Kung Fu Panda 3,6.7,2944,Fox,143500000.0,377600000.0,2016,2016-01-29,140000000.0,517599142.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']"
"[18, 53]",en,16.19,Nocturnal Animals,7.4,4192,Focus,10700000.0,19600000.0,2016,2016-11-18,22500000.0,32398681.0,"['Drama', 'Thriller']"
"[80, 18, 53, 37]",en,15.749,Hell or High Water,7.3,2468,LGF,27000000.0,10900000.0,2016,2016-08-12,12000000.0,37584304.0,"['Crime', 'Drama', 'Thriller', 'Western']"
"[28, 12, 878]",en,15.732000000000001,Independence Day: Resurgence,5.1,3911,Fox,103100000.0,286500000.0,2016,2016-06-24,165000000.0,384169424.0,"['Action', 'Adventure', 'Science Fiction']"
"[28, 18, 53, 80, 36]",en,15.435,Patriots Day,6.9,1337,LGF,31900000.0,18700000.0,2016,2016-12-21,40000000.0,52837989.0,"['Action', 'Drama', 'Thriller', 'Crime', 'History']"
"[12, 16, 35, 10751]",en,15.392999999999999,Finding Dory,7.0,7845,BV,486300000.0,542300000.0,2016,2016-06-17,200000000.0,1021215193.0,"['Adventure', 'Animation', 'Comedy', 'Family']"
"[28, 53]",en,15.287,London Has Fallen,5.9,2591,Focus,62500000.0,143200000.0,2016,2016-03-04,60000000.0,195194085.0,"['Action', 'Thriller']"
"[12, 16, 35, 14]",en,15.232000000000001,Sausage Party,5.6,4237,Sony,97700000.0,43000000.0,2016,2016-08-12,19000000.0,141344255.0,"['Adventure', 'Animation', 'Comedy', 'Fantasy']"
"[28, 12, 35, 10751, 878]",en,15.095999999999998,Teenage Mutant Ninja Turtles: Out of the Shadows,5.9,1860,Par.,82100000.0,163600000.0,2016,2016-06-03,135000000.0,245328374.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']"
[35],en,15.044,Why Him?,6.2,2494,Fox,60300000.0,57800000.0,2016,2016-12-23,38000000.0,117425156.0,['Comedy']
"[28, 12]",en,14.797,The Legend of Tarzan,5.8,4102,WB,126600000.0,230100000.0,2016,2016-07-01,180000000.0,348902025.0,"['Action', 'Adventure']"
"[18, 36]",en,14.751,Hidden Figures,8.0,4710,Fox,169600000.0,66300000.0,2016,2016-12-25,25000000.0,231771716.0,"['Drama', 'History']"
"[28, 53]",en,14.568,Jason Bourne,6.1,3611,Uni.,162400000.0,253100000.0,2016,2016-07-29,120000000.0,416168316.0,"['Action', 'Thriller']"
"[28, 35, 9648]",en,14.478,Central Intelligence,6.3,3133,WB (NL),127400000.0,89500000.0,2016,2016-06-17,50000000.0,217194805.0,"['Action', 'Comedy', 'Mystery']"
[35],en,14.332,Bad Moms,6.5,2600,STX,113300000.0,70700000.0,2016,2016-07-29,20000000.0,180998716.0,['Comedy']
"[27, 18, 53]",en,14.091,The Shallows,6.3,3037,Sony,55100000.0,64000000.0,2016,2016-06-24,13000000.0,118763442.0,"['Horror', 'Drama', 'Thriller']"
"[16, 12, 10751]",en,13.847000000000001,Kubo and the Two Strings,7.7,2029,Focus,48000000.0,21900000.0,2016,2016-08-19,55000000.0,77548122.0,"['Animation', 'Adventure', 'Family']"
"[80, 53, 18]",en,13.81,The Accountant,6.9,3407,WB,86300000.0,68900000.0,2016,2016-10-14,40000000.0,152962083.0,"['Crime', 'Thriller', 'Drama']"
"[35, 80, 9648]",en,13.743,The Nice Guys,7.1,4272,WB,36300000.0,26500000.0,2016,2016-05-20,50000000.0,59596747.0,"['Comedy', 'Crime', 'Mystery']"
"[18, 36, 80, 53]",en,13.703,Snowden,7.1,2427,ORF,21600000.0,15700000.0,2016,2016-09-16,50000000.0,35380918.0,"['Drama', 'History', 'Crime', 'Thriller']"
"[18, 28]",en,13.685,Deepwater Horizon,6.7,2606,LG/S,61400000.0,60400000.0,2016,2016-09-30,156000000.0,122603824.0,"['Drama', 'Action']"
"[28, 53, 9648]",en,13.334000000000001,Triple 9,5.8,1258,ORF,12600000.0,10500000.0,2016,2016-02-26,20000000.0,25943792.0,"['Action', 'Thriller', 'Mystery']"
[35],en,12.997,Zoolander 2,4.7,1374,Par.,28800000.0,27900000.0,2016,2016-02-12,50000000.0,55348693.0,['Comedy']
"[28, 35]",en,12.977,Ride Along 2,6.2,939,Uni.,91200000.0,33400000.0,2016,2016-01-15,40000000.0,124827316.0,"['Action', 'Comedy']"
"[12, 878]",en,12.967,The 5th Wave,5.8,3657,Sony,34900000.0,75000000.0,2016,2016-01-22,38000000.0,111336398.0,"['Adventure', 'Science Fiction']"
"[18, 10749]",en,12.857000000000001,Collateral Beauty,7.2,3270,WB (NL),31000000.0,57500000.0,2016,2016-12-16,36000000.0,85309093.0,"['Drama', 'Romance']"
[35],en,12.845999999999998,Barbershop: The Next Cut,6.0,248,WB (NL),54000000.0,1000000.0,2016,2016-04-15,20000000.0,54404202.0,['Comedy']
[18],en,12.753,Fences,6.8,1465,Par.,57700000.0,6700000.0,2016,2016-12-16,24000000.0,64282881.0,['Drama']
"[28, 18, 36, 53]",en,12.673,The Finest Hours,6.4,943,BV,27600000.0,24500000.0,2016,2016-01-29,70000000.0,49252761.0,"['Action', 'Drama', 'History', 'Thriller']"
"[53, 9648, 27]",en,12.408,Lights Out,6.3,2220,WB (NL),67300000.0,81600000.0,2016,2016-07-22,5000000.0,148806510.0,"['Thriller', 'Mystery', 'Horror']"
"[18, 36]",en,12.349,The Founder,7.0,2093,Wein.,12800000.0,11300000.0,2017,2017-01-20,15000000.0,24403192.0,"['Drama', 'History']"
"[35, 18, 9648]",en,12.312000000000001,"Hail, Caesar!",5.9,2328,Uni.,30500000.0,33100000.0,2016,2016-02-05,22000000.0,64160680.0,"['Comedy', 'Drama', 'Mystery']"
"[18, 53]",en,12.215,Miss Sloane,7.4,912,EC,3500000.0,5600000.0,2016,2016-11-25,18000000.0,7719630.0,"['Drama', 'Thriller']"
"[12, 16, 35, 10751]",en,12.100999999999999,Storks,6.5,1308,WB,72700000.0,110700000.0,2016,2016-09-23,70000000.0,183353431.0,"['Adventure', 'Animation', 'Comedy', 'Family']"
"[27, 53]",en,11.823,Ouija: Origin of Evil,6.0,1416,Uni.,35100000.0,46600000.0,2016,2016-10-21,9000000.0,81831866.0,"['Horror', 'Thriller']"
[35],en,11.675999999999998,Mike and Dave Need Wedding Dates,6.0,1552,Fox,46000000.0,31100000.0,2016,2016-07-08,33000000.0,75898100.0,['Comedy']
"[35, 18]",en,11.546,The Edge of Seventeen,7.2,2224,STX,14400000.0,4400000.0,2016,2016-11-18,9000000.0,19096003.0,"['Comedy', 'Drama']"
"[35, 18, 36, 12]",en,11.482999999999999,Eddie the Eagle,7.2,1190,Fox,15800000.0,30400000.0,2016,2016-02-26,23000000.0,45060480.0,"['Comedy', 'Drama', 'History', 'Adventure']"
[35],en,11.442,The Boss,5.8,822,Uni.,63300000.0,15600000.0,2016,2016-04-08,29000000.0,78652207.0,['Comedy']
[35],en,11.432,Dirty Grandpa,5.8,2667,LGF,35600000.0,58500000.0,2016,2016-01-22,11500000.0,105078449.0,['Comedy']
"[53, 18]",en,11.134,Money Monster,6.4,1859,TriS,41000000.0,52300000.0,2016,2016-05-13,27000000.0,93466095.0,"['Thriller', 'Drama']"
"[18, 14]",en,11.128,A Monster Calls,7.1,1918,Focus,3700000.0,43600000.0,2016,2017-01-06,43000000.0,46414530.0,"['Drama', 'Fantasy']"
"[12, 18, 36]",en,11.048,The Lost City of Z,6.2,1397,BST,8600000.0,10700000.0,2017,2017-04-14,30000000.0,17121823.0,"['Adventure', 'Drama', 'History']"
[35],en,10.729000000000001,Office Christmas Party,5.6,1191,Par.,54800000.0,59700000.0,2016,2016-12-09,45000000.0,91323299.0,['Comedy']
"[27, 9648, 53, 80]",en,10.713,Regression,5.5,1065,W/Dim.,55000.0,17600000.0,2016,2015-10-30,20000000.0,15824374.0,"['Horror', 'Mystery', 'Thriller', 'Crime']"
"[35, 80, 18]",en,10.654000000000002,War Dogs,6.8,2387,WB,43000000.0,43200000.0,2016,2016-08-19,50000000.0,86234503.0,"['Comedy', 'Crime', 'Drama']"
"[18, 53]",en,10.535,Shut In,5.2,374,EC,6900000.0,6200000.0,2016,2016-11-11,10000000.0,11360665.0,"['Drama', 'Thriller']"
"[28, 12, 878]",en,10.459000000000001,Hardcore Henry,6.2,1294,STX,9300000.0,7600000.0,2016,2016-04-08,2000000.0,17187434.0,"['Action', 'Adventure', 'Science Fiction']"
"[18, 36]",en,10.089,Risen,5.8,433,Sony,36900000.0,9200000.0,2016,2016-02-19,20000000.0,46255763.0,"['Drama', 'History']"
[18],en,10.078,Miracles from Heaven,7.1,478,TriS,61700000.0,12200000.0,2016,2016-03-16,13000000.0,73798736.0,['Drama']
"[18, 28]",hi,10.022,Dangal,8.1,358,UTV,12400000.0,290500000.0,2016,2016-12-21,9500000.0,294654618.0,"['Drama', 'Action']"
"[12, 35, 16, 10751]",en,9.908999999999999,The Secret Life of Pets,6.1,5374,Uni.,368400000.0,507100000.0,2016,2016-07-08,75000000.0,886750534.0,"['Adventure', 'Comedy', 'Animation', 'Family']"
"[53, 27]",en,9.772,Blair Witch,5.0,1094,LGF,20800000.0,24400000.0,2016,2016-09-16,10000000.0,38985577.0,"['Thriller', 'Horror']"
"[18, 36]",en,9.417,Genius,6.5,391,RAtt.,1400000.0,4300000.0,2016,2016-06-10,17000000.0,7265283.0,"['Drama', 'History']"
"[10749, 27, 35, 53]",en,9.086,Pride and Prejudice and Zombies,5.7,1195,SGem,10900000.0,5500000.0,2016,2016-02-05,28000000.0,16638300.0,"['Romance', 'Horror', 'Comedy', 'Thriller']"
"[53, 27]",en,9.078,The Other Side of the Door,5.3,470,Fox,3000000.0,11300000.0,2016,2016-03-04,5000000.0,12905107.0,"['Thriller', 'Horror']"
"[28, 12, 878]",en,8.88,Max Steel,5.2,383,ORF,3800000.0,2500000.0,2016,2016-10-14,10000000.0,4563080.0,"['Action', 'Adventure', 'Science Fiction']"
"[10749, 35]",en,8.783999999999999,Fifty Shades of Black,4.4,677,ORF,11700000.0,10500000.0,2016,2016-01-29,5000000.0,22113075.0,"['Romance', 'Comedy']"
[18],en,8.777999999999999,American Honey,6.7,417,A24,663000.0,1200000.0,2016,2016-09-30,3500000.0,2611750.0,['Drama']
[18],en,8.76,The Man Who Knew Infinity,7.2,699,IFC,3900000.0,8400000.0,2016,2016-04-29,10000000.0,12382122.0,['Drama']
"[12, 18, 878]",en,8.652999999999999,Midnight Special,6.3,1105,WB,3700000.0,2500000.0,2016,2016-03-18,18000000.0,7680250.0,"['Adventure', 'Drama', 'Science Fiction']"
"[28, 18, 36, 10752]",en,8.574,Free State of Jones,6.6,787,STX,20800000.0,4200000.0,2016,2016-06-24,50000000.0,23237252.0,"['Action', 'Drama', 'History', 'War']"
"[12, 16, 14, 10751]",en,8.512,The Little Prince,7.6,1493,EOne,1300000.0,96200000.0,2016,2016-02-12,77500000.0,102028919.0,"['Adventure', 'Animation', 'Fantasy', 'Family']"
"[10749, 18]",en,8.506,Loving,6.7,529,Focus,7800000.0,5200000.0,2016,2016-11-04,9000000.0,12898064.0,"['Romance', 'Drama']"
"[10751, 35]",en,8.479,Middle School: The Worst Years of My Life,7.0,190,LGF,20000000.0,3300000.0,2016,2016-10-07,8500000.0,23311293.0,"['Family', 'Comedy']"
"[35, 18]",en,8.453,Florence Foster Jenkins,6.7,849,Par.,27400000.0,21500000.0,2016,2016-08-12,29000000.0,56000339.0,"['Comedy', 'Drama']"
"[9648, 18, 27]",en,8.062000000000001,When the Bough Breaks,5.3,150,SGem,29700000.0,911000.0,2016,2016-09-09,10000000.0,30768449.0,"['Mystery', 'Drama', 'Horror']"
[18],en,7.564,Queen of Katwe,7.1,225,BV,8900000.0,1500000.0,2016,2016-09-23,15000000.0,10055481.0,['Drama']
"[27, 53]",en,7.1370000000000005,Incarnate,5.2,314,BH Tilt,4800000.0,1500000.0,2016,2016-12-02,5000000.0,9371036.0,"['Horror', 'Thriller']"
"[35, 10749]",en,6.875,The Perfect Match,5.5,78,LGF,9700000.0,745000.0,2016,2016-03-11,5000000.0,10182050.0,"['Comedy', 'Romance']"
"[10749, 35, 10751]",en,6.7139999999999995,My Big Fat Greek Wedding 2,5.8,593,Uni.,59700000.0,29200000.0,2016,2016-03-25,18000000.0,92096558.0,"['Romance', 'Comedy', 'Family']"
"[35, 18]",en,6.532,Almost Christmas,5.6,245,Uni.,42200000.0,422000.0,2016,2016-11-11,17000000.0,42493506.0,"['Comedy', 'Drama']"
"[878, 28, 53]",en,48.571000000000005,Blade Runner 2049,7.4,6679,WB,92100000.0,167200000.0,2017,2017-10-06,185000000.0,259357408.0,"['Science Fiction', 'Action', 'Thriller']"
"[28, 12, 878, 18]",en,46.775,Spider-Man: Homecoming,7.4,11585,Sony,334200000.0,546000000.0,2017,2017-07-07,175000000.0,880166350.0,"['Action', 'Adventure', 'Science Fiction', 'Drama']"
"[28, 12, 35, 14]",en,43.45,Thor: Ragnarok,7.5,11380,BV,315100000.0,538900000.0,2017,2017-11-03,180000000.0,846980024.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
"[28, 12, 14, 878]",en,34.953,Justice League,6.2,7510,WB,229000000.0,428900000.0,2017,2017-11-17,300000000.0,655945209.0,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
"[28, 12, 14]",en,29.388,Kong: Skull Island,6.3,6054,WB,168100000.0,398600000.0,2017,2017-03-10,185000000.0,561072059.0,"['Action', 'Adventure', 'Fantasy']"
"[28, 80, 53]",en,28.668000000000003,The Fate of the Furious,6.9,6335,Uni.,226000000.0,1010.0,2017,2017-04-14,250000000.0,1234846267.0,"['Action', 'Crime', 'Thriller']"
"[12, 28, 14, 35]",en,28.101,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,6931,BV,172600000.0,622300000.0,2017,2017-05-26,230000000.0,788241137.0,"['Adventure', 'Action', 'Fantasy', 'Comedy']"
"[16, 10751, 35, 12, 14]",en,25.961,Coco,8.2,8669,BV,209700000.0,597400000.0,2017,2017-11-22,175000000.0,798008101.0,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy']"
"[27, 878, 53]",en,24.651,Alien: Covenant,5.9,4971,Fox,74300000.0,166600000.0,2017,2017-05-19,97000000.0,238521247.0,"['Horror', 'Science Fiction', 'Thriller']"
"[10752, 28, 18]",en,24.358,Dunkirk,7.4,9156,WB,188000000.0,337200000.0,2017,2017-07-21,150000000.0,499837368.0,"['War', 'Action', 'Drama']"
"[28, 12, 35]",en,24.337,Kingsman: The Golden Circle,7.0,5531,Fox,100200000.0,310700000.0,2017,2017-09-22,104000000.0,408803696.0,"['Action', 'Adventure', 'Comedy']"
"[28, 878, 53, 12]",en,24.258000000000003,Transformers: The Last Knight,6.0,3255,Par.,130199999.0,475300000.0,2017,2017-06-21,217000000.0,602893340.0,"['Action', 'Science Fiction', 'Thriller', 'Adventure']"
"[12, 878, 28]",en,24.003,Valerian and the City of a Thousand Planets,6.6,4149,STX,41200000.0,184700000.0,2017,2017-07-21,180000000.0,215098356.0,"['Adventure', 'Science Fiction', 'Action']"
"[18, 878, 10752]",en,23.445,War for the Planet of the Apes,7.0,5235,Fox,146900000.0,343800000.0,2017,2017-07-14,152000000.0,489592267.0,"['Drama', 'Science Fiction', 'War']"
"[28, 80]",en,22.895,Baby Driver,7.4,8034,TriS,107800000.0,119100000.0,2017,2017-06-28,34000000.0,228104185.0,"['Action', 'Crime']"
"[18, 14, 10749]",en,22.025,The Shape of Water,7.2,7224,FoxS,63900000.0,131400000.0,2017,2017-12-01,19500000.0,195790794.0,"['Drama', 'Fantasy', 'Romance']"
[18],en,22.009,The Greatest Showman,8.0,5197,Fox,174300000.0,260700000.0,2017,2017-12-20,84000000.0,386665550.0,['Drama']
"[28, 18, 14]",en,21.793000000000003,King Arthur: Legend of the Sword,6.5,3305,WB,39200000.0,109500000.0,2017,2017-05-12,175000000.0,139630336.0,"['Action', 'Drama', 'Fantasy']"
"[28, 9648, 53]",en,21.662,Atomic Blonde,6.3,3645,Focus,51700000.0,48300000.0,2017,2017-07-28,30000000.0,98345423.0,"['Action', 'Mystery', 'Thriller']"
"[27, 9648, 53]",en,21.245,Annabelle: Creation,6.5,3141,WB (NL),102100000.0,204400000.0,2017,2017-08-11,15000000.0,305384865.0,"['Horror', 'Mystery', 'Thriller']"
"[27, 9648, 53]",en,21.23,Happy Death Day,6.6,3211,Uni.,55700000.0,69800000.0,2017,2017-10-13,5000000.0,125010260.0,"['Horror', 'Mystery', 'Thriller']"
"[28, 12, 35, 14]",en,20.395,Jumanji: Welcome to the Jungle,6.7,7213,Sony,404500000.0,557600000.0,2017,2017-12-20,90000000.0,964496193.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
"[18, 10751]",en,20.101,Wonder,8.2,3959,LGF,132400000.0,173500000.0,2017,2017-11-17,20000000.0,304604712.0,"['Drama', 'Family']"
"[16, 10751, 12, 35]",en,19.479,Ferdinand,7.1,1425,Fox,84400000.0,211700000.0,2017,2017-12-15,111000000.0,289847930.0,"['Animation', 'Family', 'Adventure', 'Comedy']"
"[28, 12, 14]",en,19.144000000000002,The Great Wall,5.8,2775,Uni.,45500000.0,289400000.0,2017,2017-02-17,150000000.0,334486852.0,"['Action', 'Adventure', 'Fantasy']"
"[28, 14, 27, 18]",en,18.976,Underworld: Blood Wars,5.5,2318,SGem,30400000.0,50700000.0,2017,2017-01-06,35000000.0,81209222.0,"['Action', 'Fantasy', 'Horror', 'Drama']"
"[12, 16, 35, 10751]",en,18.427,Cars 3,6.7,2596,BV,152900000.0,231000000.0,2017,2017-06-16,175000000.0,383541369.0,"['Adventure', 'Animation', 'Comedy', 'Family']"
"[28, 16, 35, 10751]",en,18.31,Captain Underpants: The First Epic Movie,6.0,587,Fox,73900000.0,51600000.0,2017,2017-06-02,38000000.0,126577874.0,"['Action', 'Animation', 'Comedy', 'Family']"
"[80, 18]",en,17.808,"Three Billboards Outside Ebbing, Missouri",8.2,5432,FoxS,54500000.0,104700000.0,2017,2017-11-10,12000000.0,160191915.0,"['Crime', 'Drama']"
"[80, 27, 9648, 53]",en,17.398,Jigsaw,6.1,1887,LGF,38100000.0,64900000.0,2017,2017-10-27,10000000.0,102445196.0,"['Crime', 'Horror', 'Mystery', 'Thriller']"
"[28, 80]",en,16.748,American Made,6.7,2188,Uni.,51300000.0,83500000.0,2017,2017-09-29,50000000.0,135569212.0,"['Action', 'Crime']"
"[18, 10751, 35]",en,16.745,Gifted,7.9,2035,FoxS,24800000.0,18200000.0,2017,2017-04-07,7000000.0,36964656.0,"['Drama', 'Family', 'Comedy']"
[35],en,16.604,A Bad Moms Christmas,6.3,1044,STX,72100000.0,58400000.0,2017,2017-11-01,28000000.0,127710550.0,['Comedy']
"[28, 16, 35, 10751, 12]",en,16.407,Despicable Me 3,6.3,4106,Uni.,264600000.0,770200000.0,2017,2017-06-30,75000000.0,1034727750.0,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']"
"[35, 18]",en,15.974,Lady Bird,7.3,3866,A24,49000000.0,30000000.0,2017,2017-11-03,10000000.0,78610769.0,"['Comedy', 'Drama']"
"[28, 35, 80, 18]",en,15.743,Logan Lucky,6.7,1627,BST,27800000.0,20700000.0,2017,2017-08-18,29000000.0,44264271.0,"['Action', 'Comedy', 'Crime', 'Drama']"
"[12, 16, 35, 10751]",en,15.663,Smurfs: The Lost Village,6.2,736,Sony,45000000.0,152200000.0,2017,2017-04-07,60000000.0,197578586.0,"['Adventure', 'Animation', 'Comedy', 'Family']"
"[18, 36]",en,15.550999999999998,The Post,7.0,2506,Fox,81900000.0,97900000.0,2017,2017-12-22,50000000.0,179748880.0,"['Drama', 'History']"
"[28, 14, 878, 37, 27]",en,15.517000000000001,The Dark Tower,5.6,2842,Sony,50700000.0,62500000.0,2017,2017-08-04,60000000.0,113461527.0,"['Action', 'Fantasy', 'Science Fiction', 'Western', 'Horror']"
"[28, 53]",en,15.434000000000001,American Assassin,6.3,1596,LGF,36200000.0,31000000.0,2017,2017-09-15,63000000.0,68310140.0,"['Action', 'Thriller']"
[18],en,15.407,"I, Tonya",7.5,2904,Neon,30000000.0,23900000.0,2017,2017-12-08,11000000.0,53797409.0,['Drama']
"[18, 36]",en,15.331,Darkest Hour,7.3,2715,Focus,56500000.0,94400000.0,2017,2017-11-22,30000000.0,150807172.0,"['Drama', 'History']"
"[18, 27, 9648]",en,15.227,mother!,7.0,3458,Par.,17800000.0,26700000.0,2017,2017-09-15,30000000.0,42531076.0,"['Drama', 'Horror', 'Mystery']"
"[35, 10402]",en,14.89,Pitch Perfect 3,6.5,1884,Uni.,104900000.0,80500000.0,2017,2017-12-22,45000000.0,185736412.0,"['Comedy', 'Music']"
"[16, 10751, 35]",en,14.88,The Emoji Movie,5.4,1447,Sony,86100000.0,131699999.0,2017,2017-07-28,50000000.0,216562312.0,"['Animation', 'Family', 'Comedy']"
"[28, 53, 18]",en,14.616,The Foreigner,6.7,1086,STX,34400000.0,111000000.0,2017,2017-10-13,35000000.0,140783360.0,"['Action', 'Thriller', 'Drama']"
"[18, 80, 53, 27]",en,14.581,The Snowman,5.1,1225,Uni.,6700000.0,36400000.0,2017,2017-10-20,35000000.0,43226146.0,"['Drama', 'Crime', 'Thriller', 'Horror']"
"[35, 12, 10751, 14, 16]",en,14.53,The Star,5.4,233,Sony,40900000.0,22000000.0,2017,2017-11-17,20000000.0,62758010.0,"['Comedy', 'Adventure', 'Family', 'Fantasy', 'Animation']"
"[10749, 12, 878, 18]",en,14.437000000000001,The Space Between Us,7.1,1455,STX,7900000.0,6900000.0,2017,2017-02-03,30000000.0,16481405.0,"['Romance', 'Adventure', 'Science Fiction', 'Drama']"
"[28, 35]",en,14.429,Baywatch,6.1,4748,Par.,58100000.0,119800000.0,2017,2017-05-25,60000000.0,175863783.0,"['Action', 'Comedy']"
"[18, 35]",en,14.338,Rough Night,5.6,1096,Sony,22100000.0,25200000.0,2017,2017-06-16,20000000.0,46844357.0,"['Drama', 'Comedy']"
"[18, 10749]",en,13.998,"Everything, Everything",7.2,2447,WB,34100000.0,27500000.0,2017,2017-05-19,10000000.0,61603136.0,"['Drama', 'Romance']"
"[27, 53]",en,13.966,It,7.2,10931,WB (NL),327500000.0,372900000.0,2017,2017-09-08,35000000.0,697457969.0,"['Horror', 'Thriller']"
"[28, 878, 53]",en,13.652999999999999,Geostorm,5.8,2246,WB,33700000.0,187900000.0,2017,2017-10-20,100000000.0,220796009.0,"['Action', 'Science Fiction', 'Thriller']"
[27],en,13.53,Rings,4.9,1785,Par.,27800000.0,55300000.0,2017,2017-02-03,25000000.0,82917283.0,['Horror']
"[35, 18]",en,13.27,The Disaster Artist,7.2,1895,A24,21100000.0,8700000.0,2017,2017-12-01,10000000.0,28717667.0,"['Comedy', 'Drama']"
[18],en,12.687999999999999,"Roman J. Israel, Esq.",6.2,499,Sony,12000000.0,1100000.0,2017,2017-11-17,22000000.0,12967012.0,['Drama']
[35],en,12.45,Father Figures,5.8,277,WB,17500000.0,8100000.0,2017,2017-12-22,25000000.0,21038441.0,['Comedy']
"[35, 18, 10749]",en,12.322000000000001,The Big Sick,7.4,1302,LGF,42900000.0,13500000.0,2017,2017-06-23,5000000.0,53972860.0,"['Comedy', 'Drama', 'Romance']"
"[18, 10749]",en,12.083,Fifty Shades Darker,6.1,4489,Uni.,114600000.0,267000000.0,2017,2017-02-10,55000000.0,381398492.0,"['Drama', 'Romance']"
"[35, 10751]",en,10.839,Diary of a Wimpy Kid: The Long Haul,5.6,193,Fox,20700000.0,19400000.0,2017,2017-05-19,22000000.0,35609577.0,"['Comedy', 'Family']"
"[35, 18, 878]",en,10.682,Downsizing,5.1,1887,Par.,24400000.0,30600000.0,2017,2017-12-22,68000000.0,54462971.0,"['Comedy', 'Drama', 'Science Fiction']"
"[28, 18]",te,10.405999999999999,Baahubali 2: The Conclusion,7.0,252,GrtIndia,20200000.0,234000000.0,2017,2017-04-28,30000000.0,263502914.0,"['Action', 'Drama']"
"[18, 10749]",en,9.89,Tulip Fever,6.4,307,Wein.,2500000.0,5900000.0,2017,2017-09-01,25000000.0,6792768.0,"['Drama', 'Romance']"
"[27, 53]",en,9.847000000000001,The Bye Bye Man,5.1,678,STX,22400000.0,4300000.0,2017,2017-01-13,7400000.0,31187727.0,"['Horror', 'Thriller']"
[35],en,9.808,Fist Fight,6.0,708,WB (NL),32200000.0,8900000.0,2017,2017-02-17,25000000.0,40286416.0,['Comedy']
